Designator,Mid X,Mid Y,Rotation,Layer
C1,97.0,-41.75,270.0,top
C2,97.0,-36.25,90.0,top
C3,94.0,-36.25,270.0,top
C4,101.0,-32.75,270.0,top
C5,77.75,-31.25,0.0,top
C6,95.25,-50.0,180.0,top
J1,91.730001,-54.0,90.0,top
J2,105.73,-45.81,0.0,bottom
J4,78.02,-42.25,0.0,top
L1,101.0,-38.73,270.0,top
R1,99.25,-48.999999,270.0,top
R2,101.5,-49.0,90.0,top
U1,87.005,-41.0,0.0,top
